-21.359694905844837 -14.53535089567647 19.19303684305865 -21.456904159062123 -14.561546270959317 19.24604793821401 -21.517574842711387 -14.559102039745 19.240749368122323 -21.654108346810144 -14.602153377183846 19.320309194237982 -21.668098141711784 -14.590467011339207 19.28586927360159 -21.799009562592083 -14.634554311673366 19.362733761736603 -21.6981247176377 -14.601478268149059 19.3064469924151 -21.748026535824597 -14.61798566003162 19.335022881277876 -21.939268440560596 -14.671922395618886 19.396182038484767 -21.988197949864475 -14.688413988172389 19.417495756845476 -22.14769018509287 -14.744322298247107 19.473673079811384 -22.216754970503978 -14.770647133837231 19.50056333645469 
-21.358366751909788 -14.534692979884188 19.191802110918047 -21.456904159062123 -14.561546270959317 19.24604793821401 -21.52550399533936 -14.560775061858257 19.243636982260497 -21.657774729895678 -14.60295888188118 19.32158019513681 -21.668098141711784 -14.590467011339207 19.28586927360159 -21.799009562592083 -14.634554311673366 19.362733761736603 -21.710290782160733 -14.604649636697264 19.310869918736373 -21.75195389483036 -14.619020436507483 19.336424662408962 -21.943448220607884 -14.673354542045102 19.398229894638494 -21.988197949864475 -14.688413988172389 19.417495756845476 -22.151654067291105 -14.745800820487299 19.475093938072163 -22.216754970503978 -14.770647133837231 19.50056333645469 
-21.35703752880139 -14.53403447690083 19.19056597765512 -21.456904159062123 -14.561546270959317 19.24604793821401 -21.529472459983253 -14.56161900824712 19.245082120923605 -21.657774729895678 -14.60295888188118 19.32158019513681 -21.66681560787511 -14.589699706377859 19.284106955684308 -21.799009562592083 -14.634554311673366 19.362733761736603 -21.710290782160733 -14.604649636697264 19.310869918736373 -21.75195389483036 -14.619020436507483 19.336424662408962 -21.947493511572336 -14.67465384884905 19.399689398390894 -21.99218948509111 -14.689732296554508 19.418925737763292 -22.151654067291105 -14.745800820487299 19.475093938072163 -22.216754970503978 -14.770647133837231 19.50056333645469 
-21.35703752880139 -14.53403447690083 19.19056597765512 -21.456904159062123 -14.561546270959317 19.24604793821401 -21.529472459983253 -14.56161900824712 19.245082120923605 -21.65697354373037 -14.602508816647715 19.320654405196308 -21.666176335577806 -14.589316881057018 19.283225833632073 -21.802822249406432 -14.635578975704354 19.364070506868067 -21.710290782160733 -14.604649636697264 19.310869918736373 -21.75195389483036 -14.619020436507483 19.336424662408962 -21.947493511572336 -14.67465384884905 19.399689398390894 -21.99218948509111 -14.689732296554508 19.418925737763292 -22.151936919582802 -14.745893436315795 19.474740532297403 -22.216754970503978 -14.770647133837231 19.50056333645469 
-21.35570723906859 -14.53337538762059 19.189328443031474 -21.456904159062123 -14.561546270959317 19.24604793821401 -21.529472459983253 -14.56161900824712 19.245082120923605 -21.65697354373037 -14.602508816647715 19.320654405196308 -21.666176335577806 -14.589316881057018 19.283225833632073 -21.802822249406432 -14.635578975704354 19.364070506868067 -21.710290782160733 -14.604649636697264 19.310869918736373 -21.75195389483036 -14.619020436507483 19.336424662408962 -21.947493511572336 -14.67465384884905 19.399689398390894 -21.99218948509111 -14.689732296554508 19.418925737763292 -22.151936919582802 -14.745893436315795 19.474740532297403 -22.216754970503978 -14.770647133837231 19.50056333645469 
-21.35570723906859 -14.53337538762059 19.189328443031474 -21.456904159062123 -14.561546270959317 19.24604793821401 -21.52850717770692 -14.561097043926233 19.244034668703115 -21.65697354373037 -14.602508816647715 19.320654405196308 -21.66681560787511 -14.589699706377859 19.284106955684308 -21.802822249406432 -14.635578975704354 19.364070506868067 -21.710290782160733 -14.604649636697264 19.310869918736373 -21.75195389483036 -14.619020436507483 19.336424662408962 -21.947493511572336 -14.67465384884905 19.399689398390894 -21.99218948509111 -14.689732296554508 19.418925737763292 -22.155907068660813 -14.747380104907343 19.47616519356808 -22.216754970503978 -14.770647133837231 19.50056333645469 
-21.35570723906859 -14.53337538762059 19.189328443031474 -21.456904159062123 -14.561546270959317 19.24604793821401 -21.52850717770692 -14.561097043926233 19.244034668703115 -21.65697354373037 -14.602508816647715 19.320654405196308 -21.666176335577806 -14.589316881057018 19.283225833632073 -21.802822249406432 -14.635578975704354 19.364070506868067 -21.710290782160733 -14.604649636697264 19.310869918736373 -21.75195389483036 -14.619020436507483 19.336424662408962 -21.947493511572336 -14.67465384884905 19.399689398390894 -21.99218948509111 -14.689732296554508 19.418925737763292 -22.155907068660813 -14.747380104907343 19.47616519356808 -22.216754970503978 -14.770647133837231 19.50056333645469 
-21.35570723906859 -14.53337538762059 19.189328443031474 -21.460508351919252 -14.562141965838435 19.247312553047188 -21.52850717770692 -14.561097043926233 19.244034668703115 -21.65697354373037 -14.602508816647715 19.320654405196308 -21.661976571631655 -14.588223370838504 19.28166988679221 -21.802822249406432 -14.635578975704354 19.364070506868067 -21.710290782160733 -14.604649636697264 19.310869918736373 -21.75195389483036 -14.619020436507483 19.336424662408962 -21.947493511572336 -14.67465384884905 19.399689398390894 -21.99218948509111 -14.689732296554508 19.418925737763292 -22.155907068660813 -14.747380104907343 19.47616519356808 -22.216754970503978 -14.770647133837231 19.50056333645469 
-21.35570723906859 -14.53337538762059 19.189328443031474 -21.460508351919252 -14.562141965838435 19.247312553047188 -21.52850717770692 -14.561097043926233 19.244034668703115 -21.65697354373037 -14.602508816647715 19.320654405196308 -21.661976571631655 -14.588223370838504 19.28166988679221 -21.802822249406432 -14.635578975704354 19.364070506868067 -21.709697664306056 -14.604288608266554 19.310025960945303 -21.75195389483036 -14.619020436507483 19.336424662408962 -21.951538506507042 -14.67595730740039 19.401148738116323 -21.99218948509111 -14.689732296554508 19.418925737763292 -22.155907068660813 -14.747380104907343 19.47616519356808 -22.216754970503978 -14.770647133837231 19.50056333645469 
-21.35570723906859 -14.53337538762059 19.189328443031474 -21.460508351919252 -14.562141965838435 19.247312553047188 -21.532486308120003 -14.561949250821355 19.24548510831635 -21.65697354373037 -14.602508816647715 19.320654405196308 -21.661976571631655 -14.588223370838504 19.28166988679221 -21.802822249406432 -14.635578975704354 19.364070506868067 -21.709697664306056 -14.604288608266554 19.310025960945303 -21.75195389483036 -14.619020436507483 19.336424662408962 -21.951538506507042 -14.67595730740039 19.401148738116323 -21.99218948509111 -14.689732296554508 19.418925737763292 -22.155907068660813 -14.747380104907343 19.47616519356808 -22.216754970503978 -14.770647133837231 19.50056333645469 
